Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW20,OUT045,2099.110157
NCO55,OUT049,1714.86967
FDX48,OUT046,2493.717381
FDU48,OUT046,2152.418343
FDR48,OUT019,361.375171
FDK27,OUT013,2064.265389
FDT35,OUT013,2604.389371
FDN12,OUT049,1738.151739
NCE31,OUT019,159.8433862
FDL21,OUT017,644.6013982
FDV56,OUT017,1755.866395
FDR16,OUT017,3777.577668
NCP41,OUT049,1697.31262
FDJ27,OUT013,1718.566915
FDA07,OUT017,2083.32836
FDK55,OUT049,1397.540518
FDM33,OUT049,3542.860462
FDY46,OUT046,3004.321201
FDD36,OUT046,1975.589163
FDB12,OUT027,2626.68586
FDF28,OUT019,325.7568793
NCE07,OUT019,341.4304481
FDW50,OUT027,4518.973711
NCW18,OUT017,4005.284722
NCJ17,OUT019,229.8045906
DRZ24,OUT010,288.1846582
FDS07,OUT035,1932.244308
NCW05,OUT010,251.4850809
FDZ22,OUT018,1246.60735
FDK02,OUT046,1994.299125
FDZ45,OUT027,5196.330785
FDL25,OUT046,1429.758237
FDS08,OUT045,2794.023473
NCZ42,OUT027,6049.56254
FDX57,OUT035,1579.44896
FDF21,OUT046,3195.685803
FDJ56,OUT018,1446.681541
FDX10,OUT013,616.2376664
DRG48,OUT035,2391.572885
DRN37,OUT046,2783.311084
NCY41,OUT018,582.642087
FDN28,OUT045,1650.23313
FDE34,OUT045,3018.020532
FDR10,OUT045,2857.127783
FDC32,OUT017,1480.528425
DRG13,OUT046,2806.618369
FDP59,OUT049,1677.490903
NCT53,OUT010,408.9946222
FDL57,OUT027,6027.425057
FDN32,OUT010,467.3758014
FDK09,OUT018,3286.148546
FDA52,OUT010,457.2471441
FDC57,OUT049,3192.205797
FDI09,OUT035,3949.965669
NCB07,OUT046,3106.81018
FDP26,OUT035,1650.929188
FDP40,OUT027,2893.534581
FDL15,OUT013,2551.154174
FDV07,OUT046,1804.620127
FDS03,OUT017,1014.727708
FDE50,OUT049,3211.752745
FDQ15,OUT017,1288.678708
FDQ33,OUT010,358.2753687
FDT22,OUT013,824.0475339
DRO35,OUT035,1977.394219
FDJ41,OUT049,4339.460458
FDQ27,OUT035,1681.495239
FDC26,OUT017,1816.004057
NCF43,OUT027,3859.348837
NCR50,OUT035,2576.400956
FDE39,OUT018,1693.176779
FDN49,OUT027,1236.921999
DRG11,OUT035,1691.801625
NCA18,OUT049,1986.256826
FDM36,OUT018,2550.007609
FDW32,OUT017,1350.781688
NCQ18,OUT010,238.6225615
FDX14,OUT027,2156.856328
FDD46,OUT017,2475.078772
FDI34,OUT019,505.1889399
NCJ17,OUT035,1411.807362
FDB52,OUT035,4174.272885
FDV55,OUT018,2012.12739
FDC57,OUT046,3106.105767
FDB29,OUT046,1925.612674
NCO43,OUT035,1633.089315
FDG44,OUT045,872.6885919
FDJ34,OUT045,2042.272775
FDH40,OUT049,1331.880799
NCD07,OUT027,2894.680365
FDB41,OUT017,728.0388757
FDH47,OUT018,1379.482966
DRK37,OUT035,3091.822816
FDM25,OUT019,451.3216425
NCX06,OUT045,2975.985041
NCS05,OUT017,2196.735409
FDS39,OUT045,2222.829373
FDC47,OUT027,5732.980197
FDG20,OUT013,3050.874384
DRL23,OUT017,1732.687896
FDY33,OUT013,2597.519624
NCH18,OUT045,3832.599313
FDX47,OUT035,2452.768399
NCB06,OUT045,2741.184892
FDP36,OUT049,784.75713
FDW44,OUT018,2630.115706
NCU41,OUT018,2810.782598
NCS17,OUT046,1548.393785
FDD46,OUT035,2516.46968
FDE45,OUT017,2967.410019
FDI09,OUT017,3956.40762
NCJ54,OUT010,559.3396263
NCA29,OUT018,2665.2191
NCN41,OUT027,3254.264849
FDY34,OUT035,2829.103598
NCG55,OUT035,1950.58821
DRM49,OUT046,751.2466922
NCB42,OUT049,1963.953744
FDE58,OUT045,1978.946827
DRJ25,OUT013,772.1828341
FDS47,OUT010,212.9114411
FDY21,OUT049,3188.437561
NCI54,OUT013,1829.701479
FDO24,OUT017,2532.583342
FDY43,OUT035,2848.500185
FDF35,OUT018,1492.802254
NCP29,OUT019,179.0762506
FDN28,OUT027,2625.718982
FDJ50,OUT018,711.3388076
FDQ14,OUT027,4010.099883
FDC37,OUT035,1712.300737
FDN08,OUT046,2002.307735
FDD04,OUT035,2238.768933
FDW34,OUT018,3457.981226
FDP04,OUT017,1018.801119
NCG07,OUT017,3146.299121
NCN14,OUT018,2700.475405
FDJ16,OUT045,940.7113885
NCM42,OUT045,1707.93201
NCF19,OUT046,778.7172315
FDY21,OUT018,2868.715133
FDY19,OUT035,1975.227473
FDV09,OUT045,2505.143396
FDA28,OUT013,2154.231219
FDC38,OUT018,1871.489982
FDL28,OUT045,3815.186107
NCH43,OUT049,3508.900836
NCN53,OUT045,628.679375
NCW05,OUT017,1727.136973
NCO30,OUT018,2739.615389
FDT04,OUT019,140.5241967
FDB27,OUT018,2916.490548
NCK07,OUT013,2670.807792
NCA53,OUT013,757.5458439
FDB33,OUT018,2409.574357
FDU37,OUT017,1327.50253
FDR13,OUT035,1920.561781
FDE45,OUT049,3110.377999
FDV37,OUT017,3246.446106
FDX44,OUT019,236.5351374
NCL06,OUT017,3962.451724
FDJ28,OUT045,3016.322069
FDX55,OUT049,3497.818313
NCK17,OUT018,597.7047468
FDH52,OUT035,978.4220018
FDN13,OUT027,2615.506107
FDK44,OUT018,2506.018626
FDU16,OUT046,1303.032082
FDZ07,OUT017,935.6539989
NCN06,OUT027,4391.589885
FDH02,OUT010,224.2186583
NCW18,OUT045,3741.174073
FDH57,OUT013,2110.990554
FDV35,OUT045,2519.25658
NCU29,OUT013,2480.634666
NCP02,OUT046,922.9170052
FDN44,OUT013,2606.392492
FDX03,OUT018,663.8816779
FDR11,OUT010,404.9151719
FDA36,OUT046,3131.75838
FDP58,OUT027,5311.019791
FDH31,OUT045,1575.63413
FDH34,OUT035,3059.950313
FDS13,OUT035,4129.214323
FDT01,OUT018,3228.983109
FDY09,OUT049,2980.458982
FDV33,OUT027,6029.577856
NCW29,OUT010,321.198722
NCN17,OUT045,1607.146073
FDX01,OUT046,1973.871153
FDL03,OUT049,3198.447654
DRL59,OUT049,833.38326
DRM11,OUT027,6078.428655
FDA43,OUT049,3228.119584
FDZ56,OUT010,415.4736436
FDI44,OUT018,1112.999984
FDB50,OUT013,1257.467574
FDU15,OUT019,157.7086332
NCJ19,OUT019,169.7854903
FDD48,OUT013,1920.392249
NCW42,OUT035,3672.801323
FDL24,OUT017,2826.457948
NCB30,OUT013,3090.814098
FDK25,OUT013,2701.050405
FDW28,OUT049,3180.70743
FDD47,OUT017,2803.372853
FDK16,OUT019,233.1658588
FDW37,OUT046,1432.773466
FDA48,OUT035,3643.778565
FDA14,OUT017,2480.638508
FDV15,OUT013,1720.889113
FDN22,OUT049,4110.39744
NCD55,OUT045,686.5027514
FDY43,OUT013,2687.404477
NCU05,OUT017,1342.848119
FDF10,OUT035,2576.492077
FDR39,OUT018,2700.475405
FDG40,OUT013,593.1411199
FDZ28,OUT019,324.8938992
FDE02,OUT045,1484.279974
FDU60,OUT049,2953.216624
FDM21,OUT013,4329.478435
FDV52,OUT019,287.9852776
NCW06,OUT013,3056.353978
FDX36,OUT035,3828.748478
FDT35,OUT027,4662.912915
NCL19,OUT010,343.5652586
NCD31,OUT046,2838.054786
FDE53,OUT019,269.8480803
FDW58,OUT019,270.6070899
DRF48,OUT046,3111.492886
FDW57,OUT035,2837.861846
DRH13,OUT017,1723.027937
FDT33,OUT013,2741.531561
DRK47,OUT027,5818.313531
FDY22,OUT010,348.5047955
FDC35,OUT019,482.9928128
FDO03,OUT013,4191.327871
FDF24,OUT045,1306.996938
FDF56,OUT018,2651.781543
FDD28,OUT013,828.5672655
FDG53,OUT027,3775.403247
FDO27,OUT019,264.703315
NCF54,OUT018,2619.384102
FDC20,OUT027,1641.363031
FDU10,OUT046,657.012557
DRA24,OUT018,2486.344381
FDA02,OUT010,350.7795305
FDG10,OUT017,890.0694704
FDW39,OUT010,447.290774
FDP04,OUT019,181.5957315
NCM55,OUT013,3179.072091
FDG47,OUT045,3891.146509
NCU41,OUT017,3164.781822
NCK31,OUT017,803.134538
FDZ46,OUT045,1713.071337
FDU13,OUT027,4076.115259
NCF19,OUT045,799.2752603
NCJ43,OUT013,2874.601562
NCJ05,OUT045,2573.582881
FDS04,OUT027,3741.128759
FDX28,OUT010,237.0066986
FDB41,OUT027,1317.105211
FDG53,OUT046,2217.759216
FDL15,OUT010,366.5363489
FDQ08,OUT049,860.4893331
DRN36,OUT013,1584.089639
FDI46,OUT013,4354.140342
FDG16,OUT027,5334.20561
FDV32,OUT013,896.1664375
FDF44,OUT010,319.9659071
FDK04,OUT018,762.4603908
NCA41,OUT013,3064.775434
FDD51,OUT017,700.4684861
NCZ53,OUT045,3037.500638
FDP01,OUT027,4051.436947
FDY25,OUT049,3232.361952
FDB17,OUT018,2702.148748
NCV54,OUT018,1698.343422
FDJ32,OUT017,976.5915813
FDA37,OUT049,2085.622063
FDG35,OUT035,2965.09951
NCM05,OUT018,3575.206655
FDG45,OUT046,3477.055099
FDH28,OUT013,615.4227683
NCE18,OUT049,4288.528441
FDH38,OUT045,1964.675705
FDR56,OUT013,3083.575198
FDH17,OUT027,2552.127095
FDD39,OUT049,3480.309556
FDB41,OUT049,753.2878261
NCR53,OUT046,3528.397247
FDX46,OUT017,898.9992348
FDV28,OUT049,637.2006476
FDA08,OUT018,2432.695219
FDH45,OUT017,651.2041299
NCS38,OUT010,274.1535389
FDD40,OUT010,508.1865093
DRM59,OUT035,2457.418834
NCJ43,OUT018,2702.354981
NCN29,OUT013,758.7233876
NCC19,OUT045,3083.565429
FDR56,OUT035,3124.529519
FDZ43,OUT049,4183.85769
FDJ32,OUT010,171.9577554
DRH03,OUT017,1437.728523
NCZ54,OUT035,2781.492291
FDE26,OUT017,2415.251701
FDS03,OUT045,996.0381504
DRZ24,OUT019,300.8899554
FDO48,OUT027,5608.980577
FDW39,OUT049,2979.827981
NCK05,OUT049,879.9572837
NCK30,OUT017,3949.124351
FDT27,OUT018,3361.52257
FDS08,OUT019,437.9615756
NCJ19,OUT049,839.9345164
FDC58,OUT045,713.0996219
DRE37,OUT013,3191.974203
FDW02,OUT035,2051.372588
FDJ02,OUT010,350.9034996
FDX09,OUT045,2874.827677
FDT31,OUT010,475.8706329
FDI24,OUT049,3094.180319
FDY09,OUT045,2920.841547
FDV28,OUT045,619.7173308
DRM47,OUT049,3257.834499
FDT52,OUT019,520.6315884
FDI48,OUT018,739.2527683
FDY55,OUT017,4066.802868
FDU48,OUT013,2204.450346
FDN25,OUT045,905.0118387
FDP20,OUT049,2150.579214
FDJ15,OUT013,3201.107465
FDD04,OUT018,1937.89709
FDY58,OUT045,3723.316661
FDR37,OUT018,2724.973161
FDF44,OUT013,2119.307825
FDD32,OUT045,1323.313979
FDR57,OUT017,2507.9478
DRG39,OUT027,1647.831462
FDX15,OUT017,2651.594662
DRN37,OUT045,2757.817296
FDW40,OUT027,3812.40917
FDB32,OUT049,1410.157539
FDM40,OUT018,2031.559921
FDE39,OUT027,3092.063106
DRH49,OUT017,1315.297998
FDT46,OUT049,783.9979885
NCF06,OUT035,4007.35814
FDP07,OUT017,3216.638409
FDC04,OUT013,4260.300826
FDZ32,OUT017,1723.035693
FDD50,OUT045,2828.380411
FDU56,OUT017,3079.933445
FDV34,OUT017,1203.484337
NCY41,OUT013,603.2253333
NCK18,OUT046,2846.156329
DRH25,OUT049,801.8790396
FDT57,OUT046,3891.037276
FDV56,OUT018,1439.269184
FDV12,OUT045,1564.918155
FDN52,OUT017,1405.396626
FDX38,OUT035,778.3466338
FDE47,OUT018,1704.414032
NCO07,OUT013,3444.658007
FDV09,OUT027,4051.365558
FDZ23,OUT019,481.5500492
DRH51,OUT018,1260.441548
NCY54,OUT045,2853.696808
DRG49,OUT013,4307.183789
NCC19,OUT049,3252.586168
NCV53,OUT045,3974.506119
FDZ47,OUT019,265.0613977
NCO26,OUT018,1611.545371
NCP02,OUT045,949.8021066
NCW30,OUT018,3551.919592
NCN55,OUT046,3832.413995
FDB20,OUT010,219.3468035
DRL11,OUT013,2543.082776
DRD60,OUT045,2941.188989
FDW14,OUT010,218.7248674
FDL27,OUT010,194.4011104
FDU09,OUT018,751.7548482
DRH36,OUT027,2153.822249
FDP34,OUT027,4107.328014
FDE04,OUT017,2979.516992
FDZ57,OUT027,3476.650897
FDF02,OUT010,242.5088811
FDG28,OUT045,4050.041034
NCI31,OUT046,632.6970085
FDT43,OUT013,769.5747634
FDU20,OUT046,2117.891245
FDD53,OUT013,666.9482141
FDW15,OUT045,2565.034929
NCT53,OUT045,2717.094794
NCG55,OUT027,3065.6805
FDD48,OUT035,1894.134671
FDG47,OUT049,4222.259283
FDI21,OUT017,974.4795945
FDT27,OUT017,3974.754049
DRO35,OUT013,1990.80443
FDD33,OUT017,3983.159027
FDC04,OUT035,4140.056669
FDY34,OUT013,2660.064108
DRJ49,OUT049,2100.938351
FDE05,OUT049,2350.968873
FDU31,OUT017,3806.661102
NCN19,OUT027,5012.498271
FDK56,OUT027,5081.474562
FDK58,OUT017,1740.999601
NCJ42,OUT035,1665.042471
FDZ34,OUT027,5091.364316
FDA52,OUT018,2673.332637
NCR29,OUT013,785.8858841
FDT48,OUT035,3273.840302
DRJ51,OUT019,508.9059706
NCS54,OUT046,2919.272194
FDV01,OUT035,2533.691897
DRG51,OUT027,4505.996238
NCG42,OUT013,2247.498808
FDA51,OUT049,1946.551247
FDV19,OUT010,392.5099386
NCT18,OUT045,2961.028606
NCS41,OUT045,2985.81238
FDO03,OUT046,3778.706495
FDL12,OUT010,180.1752997
FDY37,OUT010,340.435273
FDI58,OUT049,1462.117716
FDT28,OUT018,2174.942669
NCC42,OUT010,334.7011746
FDO01,OUT017,2216.284833
FDJ02,OUT013,2488.904276
FDQ04,OUT018,623.0178765
DRL47,OUT013,2172.557907
FDZ32,OUT035,1684.834789
FDC35,OUT035,3597.65406
FDX14,OUT045,1199.523955
FDZ35,OUT013,1727.237787
FDL14,OUT013,2449.968985
FDO04,OUT049,842.3830063
DRK11,OUT017,2470.390176
FDB44,OUT018,3231.281823
FDZ50,OUT049,3235.707762
FDI12,OUT027,2401.747877
FDU43,OUT017,4069.977414
FDD58,OUT010,228.1858113
FDB27,OUT017,3280.751273
FDB04,OUT018,1258.378218
NCO17,OUT013,2028.417466
FDL12,OUT017,908.6700135
DRJ13,OUT049,2792.61412
FDD57,OUT045,1571.0034
FDW19,OUT035,1752.210087
DRD27,OUT018,1416.513345
FDH27,OUT027,3967.475164
NCW30,OUT027,6078.236854
FDR40,OUT018,1213.935632
FDG05,OUT013,2504.533007
NCY41,OUT019,141.8519809
FDI38,OUT018,3135.029282
FDR20,OUT046,701.7740911
FDE09,OUT017,1745.49275
FDN50,OUT019,251.1552507
DRF27,OUT045,2412.216313
DRF51,OUT013,603.9238891
NCO02,OUT019,198.3376386
FDB51,OUT027,1663.336316
FDJ50,OUT013,786.2207814
FDN52,OUT013,1347.683007
FDX14,OUT013,1247.43637
FDT27,OUT019,507.4684606
FDV10,OUT013,667.2276028
FDU33,OUT046,753.4956864
FDU58,OUT046,3171.738866
NCP42,OUT027,5169.528786
FDL51,OUT027,5345.200347
DRH15,OUT027,1303.364764
FDU16,OUT017,1345.068707
FDW15,OUT017,2562.36758
FDQ44,OUT045,2091.270555
NCI06,OUT027,5037.141891
DRK23,OUT019,520.0791626
FDC28,OUT035,1721.458236
NCY17,OUT019,146.2255129
NCV05,OUT018,2302.212451
FDM34,OUT019,333.0468978
DRD60,OUT027,5006.622786
FDT38,OUT046,1335.303192
FDQ57,OUT018,2107.233187
FDE59,OUT027,1160.969119
NCM43,OUT046,2829.871316
DRI51,OUT049,2978.842989
NCG30,OUT017,2160.946743
NCK54,OUT035,1917.556759
FDQ16,OUT019,273.8349057
FDI36,OUT013,3108.350221
FDX16,OUT027,4010.099883
FDA34,OUT046,2888.521827
FDJ48,OUT018,3575.021816
FDU47,OUT035,2190.479221
FDS39,OUT046,2269.185763
FDD11,OUT046,3920.632979
FDM16,OUT027,2047.818735
FDU56,OUT018,2748.822432
FDQ32,OUT017,2124.103235
DRK35,OUT013,634.6208416
FDA58,OUT049,3860.131569
DRG48,OUT019,348.3648855
FDT59,OUT010,562.6159655
FDQ31,OUT019,248.5133281
FDS51,OUT018,843.2438335
FDW32,OUT027,2410.855732
FDI15,OUT027,6063.346347
NCV30,OUT017,948.0236571
DRG25,OUT049,3255.463151
FDT02,OUT013,596.3611844
FDO33,OUT027,3045.139335
FDP38,OUT035,835.4098676
FDZ45,OUT035,3121.907609
NCA54,OUT027,5012.399667
FDU33,OUT017,729.7451483
FDN58,OUT017,4103.407767
FDI05,OUT045,1263.541408
FDM57,OUT019,227.4198916
NCS42,OUT027,2447.15866
FDB57,OUT045,3608.303949
FDC03,OUT045,3152.86178
FDZ58,OUT013,2110.563012
NCK29,OUT045,2014.851011
NCR53,OUT045,3557.053189
FDE26,OUT027,4014.924523
FDU52,OUT049,2462.236033
FDE41,OUT027,2356.523415
FDU38,OUT018,2763.792852
FDA52,OUT017,2820.597276
FDW46,OUT046,1021.402632
DRI59,OUT035,3734.116332
FDT38,OUT035,1328.236881
FDL33,OUT018,2881.646397
FDQ01,OUT027,6024.83427
FDJ08,OUT046,3131.102239
FDQ47,OUT049,653.937559
NCZ18,OUT013,4223.797083
FDE29,OUT017,933.6078783
FDF10,OUT027,4037.80626
FDC48,OUT049,1346.443887
FDY58,OUT013,4086.342706
NCX30,OUT010,548.2738632
FDV11,OUT013,2941.550757
FDT46,OUT046,782.518372
DRD01,OUT019,168.2863677
FDQ11,OUT013,4288.163486
NCM41,OUT017,1468.016241
NCC55,OUT013,612.440763
FDG45,OUT027,5356.047997
NCQ54,OUT049,2950.211829
FDM34,OUT045,2094.619424
FDD17,OUT019,500.4769084
FDN38,OUT027,6018.638899
FDB53,OUT018,2165.384332
NCL06,OUT035,4010.243442
NCV18,OUT019,217.4081106
FDX25,OUT013,3200.497743
FDB39,OUT046,901.5862907
FDC33,OUT049,3255.861952
NCO14,OUT018,669.6556472
FDA58,OUT027,5982.496604
NCQ02,OUT017,3127.22622
NCR53,OUT017,3831.743447
FDN52,OUT046,1370.428759
FDG26,OUT046,4125.837059
FDE23,OUT027,1368.984595
DRI37,OUT013,829.0618363
DRH37,OUT018,2487.41923
FDO01,OUT035,2121.612036
FDK45,OUT049,1892.282122
FDP23,OUT049,3506.598421
FDM33,OUT035,3729.4876
FDD36,OUT017,2059.951284
FDL56,OUT017,1339.928555
FDT27,OUT010,558.4041618
FDG52,OUT017,700.7999213
NCL42,OUT035,3990.269999
DRJ24,OUT046,3117.28661
FDV38,OUT046,872.3988853
FDT35,OUT045,2858.421861
FDY51,OUT045,3422.531266
FDC37,OUT017,1754.518491
NCP43,OUT013,3186.250089
FDO33,OUT045,1806.112694
FDW04,OUT018,1837.101508
NCC31,OUT046,2430.929332
FDK22,OUT049,3531.211109
FDJ50,OUT017,852.0397264
FDV13,OUT017,1392.328101
DRL60,OUT017,2477.262736
FDW03,OUT017,1729.030057
FDY27,OUT035,2923.959365
FDB39,OUT027,1660.218544
FDU59,OUT045,2690.36251
FDZ57,OUT049,2101.098064
FDO21,OUT049,3859.974835
FDS43,OUT018,2750.04851
FDU28,OUT010,492.3520685
FDC51,OUT010,283.8554209
FDW16,OUT010,225.9470167
FDP32,OUT010,307.3684446
FDB60,OUT019,497.1070874
NCQ30,OUT046,2055.752595
FDD26,OUT049,3266.132077
FDI44,OUT045,1230.150272
DRH23,OUT046,917.1122824
FDO44,OUT046,1761.901545
FDG04,OUT046,3062.475565
FDM32,OUT027,2477.86018
FDM09,OUT013,2774.013781
FDZ47,OUT013,1595.687371
FDM40,OUT027,3966.828322
FDY48,OUT017,1708.404276
NCM30,OUT045,688.8620468
FDX36,OUT010,556.525953
DRF03,OUT017,601.1700113
FDN51,OUT049,4207.543898
FDM57,OUT049,1365.753958
FDB35,OUT049,1458.44092
FDY13,OUT027,2175.400149
FDA37,OUT017,2099.282708
NCX53,OUT017,2322.78974
FDD59,OUT018,1202.573607
FDX10,OUT019,151.2841703
FDC03,OUT018,2899.977822
FDW43,OUT035,3900.425161
FDW10,OUT046,2788.460106
FDY14,OUT027,6101.957986
FDV43,OUT045,731.6258276
FDO40,OUT013,2494.435574
FDP46,OUT027,2484.059049
NCE43,OUT019,402.3825137
FDD05,OUT035,2091.285664
FDJ60,OUT010,412.2372924
DRE27,OUT018,1366.102396
FDO11,OUT035,4172.595849
DRG11,OUT027,2760.628291
FDK33,OUT010,514.677502
DRM23,OUT045,2820.383654
FDJ02,OUT027,4001.846914
NCZ05,OUT045,1641.599105
NCL30,OUT013,2186.112553
FDZ19,OUT018,2594.297467
FDM45,OUT049,2053.931299
FDO36,OUT046,2900.625766
NCK31,OUT045,831.7636029
DRJ37,OUT045,2485.022042
FDP24,OUT018,1704.606098
FDF46,OUT013,1962.107876
FDX46,OUT019,172.579051
NCL18,OUT045,2991.866711
FDJ26,OUT013,3453.010545
FDJ07,OUT045,1930.925396
FDY15,OUT013,2432.773665
DRG01,OUT045,1210.606138
FDF58,OUT045,1025.326203
FDZ14,OUT019,306.9945251
FDP31,OUT049,931.84855
FDH45,OUT013,666.3215699
FDA09,OUT010,448.6209934
FDW31,OUT035,3151.344201
FDA57,OUT046,681.0886168
NCE55,OUT035,2804.389797
FDC17,OUT019,499.6112754
FDC59,OUT013,946.5497563
FDA22,OUT013,2706.609068
FDK52,OUT035,3691.89922
NCM26,OUT046,2526.142241
NCT53,OUT035,2769.918341
FDW45,OUT018,2172.522689
NCI18,OUT035,3680.557079
FDE38,OUT018,2462.666626
FDF08,OUT019,246.4182292
FDY58,OUT010,557.6215046
FDF58,OUT019,184.8410363
FDX39,OUT017,3767.064019
FDB44,OUT049,3518.419723
FDF28,OUT013,2143.686065
FDE39,OUT013,1957.068589
FDT37,OUT018,3574.128178
FDZ45,OUT017,3252.565304
FDO40,OUT035,2532.245076
FDM57,OUT027,2372.188205
DRG36,OUT017,2882.898113
FDY36,OUT010,200.8872675
DRL60,OUT027,4031.809504
FDS25,OUT019,288.3959863
DRF49,OUT027,2859.694203
FDP16,OUT045,4063.718974
FDS60,OUT049,3105.257659
FDU15,OUT027,1165.825936
FDK43,OUT046,2087.206009
FDN25,OUT046,929.5315827
FDE53,OUT049,1637.100701
FDB22,OUT013,2515.535617
FDE39,OUT017,2041.618038
FDX35,OUT035,3869.707691
NCG54,OUT049,2966.441647
FDH27,OUT035,2408.874039
NCK42,OUT013,3564.62837
FDS25,OUT049,1712.245854
FDI10,OUT018,2634.770196
FDU35,OUT035,1642.761526
FDI04,OUT017,3248.026534
DRK23,OUT035,4115.751223
FDB53,OUT019,358.1527641
FDY02,OUT049,4159.033465
FDM60,OUT035,665.2860761
NCJ31,OUT010,537.2361754
DRP35,OUT017,2178.418095
NCQ30,OUT018,1709.539134
DRL11,OUT010,399.575678
FDU01,OUT013,3146.344841
FDR39,OUT035,2936.268377
FDO08,OUT046,2797.950279
FDC02,OUT045,4049.497093
NCZ29,OUT035,2069.012012
FDF29,OUT010,310.1907984
FDZ23,OUT017,3157.100723
NCU53,OUT018,2477.300087
NCW30,OUT013,4366.569165
NCM26,OUT027,4110.122172
FDV50,OUT027,3263.664233
FDW15,OUT049,2447.197481
FDI35,OUT027,4989.056665
FDO11,OUT017,4160.258593
FDN48,OUT046,1445.450005
NCA17,OUT049,2500.638875
NCN54,OUT013,1259.994265
FDP22,OUT013,758.9881321
NCB54,OUT035,2046.678919
FDD08,OUT045,653.0595441
DRM48,OUT010,162.6352945
FDG41,OUT027,2812.180553
FDE44,OUT027,1465.038396
FDE26,OUT035,2322.129528
NCS38,OUT013,1877.582906
NCJ54,OUT018,3318.786966
FDI40,OUT019,259.1820266
FDN45,OUT018,3207.099735
FDU43,OUT046,3985.8574
FDI04,OUT010,529.9555128
NCC07,OUT018,1451.271167
NCC07,OUT019,264.8845684
NCD18,OUT045,3617.461859
FDU55,OUT035,4149.771606
FDX59,OUT035,628.2804702
FDR52,OUT049,3271.162305
NCP17,OUT013,906.2174213
FDQ32,OUT045,2071.639007
NCT17,OUT049,3255.463151
FDO10,OUT049,842.7944693
FDE32,OUT049,633.1598545
FDN44,OUT045,2703.49765
FDH02,OUT035,1387.070638
FDK60,OUT013,1595.687371
FDS24,OUT019,251.3053524
FDL03,OUT010,496.634105
FDB46,OUT027,5280.319967
FDO48,OUT049,3700.663045
FDZ39,OUT049,1650.080754
FDT02,OUT027,1153.356619
FDC50,OUT013,1478.77503
FDP39,OUT035,834.460579
DRG15,OUT018,788.5134593
FDP10,OUT018,1483.792746
FDF53,OUT027,5157.840105
FDN34,OUT045,2925.347975
FDK02,OUT045,2014.756324
FDC23,OUT045,2927.957562
FDJ10,OUT019,338.4654825
FDE53,OUT035,1680.59906
FDR25,OUT035,4101.429802
FDW50,OUT046,2781.176187
FDS09,OUT049,805.2313656
FDW49,OUT010,443.9831755
FDU51,OUT046,2859.469318
FDF28,OUT018,1734.168941
NCY30,OUT018,2725.267785
FDD44,OUT045,4009.502905
FDX09,OUT017,2957.12296
NCF30,OUT013,2163.367239
FDZ50,OUT019,486.0581895
FDW37,OUT013,1378.729415
FDD11,OUT049,4259.696659
DRH39,OUT018,1085.058206
FDA36,OUT049,3235.871199
NCG43,OUT049,1433.282294
FDF02,OUT035,1672.584183
FDP57,OUT027,2636.552312
NCE42,OUT017,4005.31748
NCR38,OUT027,6051.957018
FDP03,OUT019,314.5867674
FDO51,OUT035,710.8287907
NCQ42,OUT046,2139.622245
NCM41,OUT046,1424.676103
FDH48,OUT027,2363.660221
DRF60,OUT046,3815.542388
FDJ27,OUT035,1649.076845
FDQ14,OUT013,2446.791699
FDN27,OUT017,2067.853985
NCQ02,OUT046,3072.695614
FDJ33,OUT049,2088.695165
FDP07,OUT027,5302.964686
DRE01,OUT049,4068.510426
FDU36,OUT045,1629.068063
FDL28,OUT017,4001.579234
NCX53,OUT046,2195.993836
FDZ39,OUT013,1744.05159
NCP42,OUT013,3127.331566
FDJ14,OUT035,1355.474899
FDK04,OUT049,832.7807331
NCC19,OUT017,3281.56633
FDS09,OUT018,702.454145
FDZ02,OUT046,1632.723692
FDD35,OUT018,1721.86456
NCY42,OUT017,2394.915459
FDB05,OUT045,4005.677924
FDF20,OUT035,3093.153785
NCO41,OUT018,1385.794048
FDC40,OUT027,2262.261352
FDV58,OUT045,3005.801678
FDZ57,OUT045,2051.907787
DRM35,OUT046,2930.309516
DRN36,OUT018,1352.104843
FDQ13,OUT046,1348.353773
DRO35,OUT010,272.7035885
NCD43,OUT035,1666.124215
FDA51,OUT018,1614.343537
NCX17,OUT027,5998.518318
NCZ17,OUT049,673.7648862
FDR11,OUT027,4303.898021
FDW34,OUT049,4234.822317
FDN50,OUT017,1453.233619
FDS09,OUT046,801.3344083
FDS48,OUT018,2178.072485
FDL44,OUT049,2892.273838
DRF48,OUT018,2693.161374
FDA14,OUT018,2152.032693
NCD30,OUT049,1545.91515
FDI16,OUT017,799.6207758
NCG06,OUT035,3970.194968
DRZ24,OUT035,2017.966203
NCS17,OUT045,1538.221059
FDB37,OUT045,4002.94338
FDE10,OUT035,2064.016631
FDC57,OUT045,3020.006997
FDM12,OUT018,2729.122692
FDE24,OUT049,2227.4051
FDW22,OUT045,3574.938174
DRD01,OUT027,1612.076274
NCZ18,OUT027,6039.817016
FDN49,OUT045,667.1352762
FDR22,OUT035,1854.36562
FDV08,OUT019,137.4101252
FDY39,OUT046,3157.773549
FDV36,OUT049,2143.583536
FDO60,OUT045,728.9990248
FDU04,OUT027,3162.089609
FDR20,OUT027,1344.129663
FDW19,OUT019,283.9666825
